sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
647,the pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,破音 特小区 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,[],[0_1],[0_1],[8_11_14],[8_11_14]
648,在 lion's gate apartment,在 狮子门 公寓,[],[2_3],[1_2],,
649,从 state college 去 纽约,从 斯泰特 克里奇 去 纽约,[],[1_2],[1_2],,
650,无 party 嗜好 。,无派 对 嗜好 。,[],[1],[0_1],[3],[3]
651,我 的 email em@21,我 的 邮箱 em@21,[],[2_3],[2_3],[3],[3]
652,房东 超 nice ！,房东 超好 !,[],[2_3],[1_2],[3],[2]
653,二 楼 两 间 卧室 ， 独立 卫浴 ， 其中 一 间 有 walk-in closet ， 洗手 间 有 closet 。,二 楼 两 间 卧室 ， 独立 卫浴 ， 其中 一 间 有 可 走进 的 衣橱 ， 洗手 间 有 橱柜 。,[],[14_15_19_20],[13_14_15_16_17_21_22],[5_8_15_20],[5_8_17_22]
654,二 楼 还 有 shoe closet for share 。,二 楼 还 有 共用 的 鞋柜 。,[],[4_5_6_7_8],[4_5_6_7],[8],[7]
655,bus pass 包含 在 房租 里 。,公交卡 包含 在 房租 里 。,[],[0_1],[0],[6],[5]
656,bus 可 到 东方 超市 和 韩国 超市 。,公交车 可 到 东方 超市 和 韩国 超市 。,[],[0],[0],[8],[8]
657,欢迎 短信 联系 我 pn-7 请 注明 想 租 heights 。,欢迎 短信 联系 我 pn-7 请 注明 想 租 海 慈 小区 。,[],[9_10],[9_10_11_12],[4_10],[4_12]
658,卖 bus token ， $ 1 .,卖 公交币 ， $ 1 .,[],[1_2_3_4_5_6],[1_2_3_4_5],[3_4_6],[2_3_5]
659,还 可以 送 bus pass,离 学校 很 近 ， 有 公交卡 。,[],[3_4],[0_1_2_3_4_5_6_7],,[4_7]
660,house 三 层 ， 三 卧室 ， 独立 卫生间 ， 短 租 一 楼 楼 卧室 。,房子 三 层 ， 三 卧室 ， 独立 卫生间 ， 短 租 一 楼 楼 卧室 。,[],[0],[0],[3_6_9_16],[3_6_9_16]
662,garden 的 parking 是 不 限 车辆 数量 全 免费 ， 如果 举行 party ， 客人 来访 ， 非常 方便 ） 。,花园 的 停车 是 不 限 车辆 数量 全 免费 ， 如果 举行 派对 ， 客人 来访 ， 非常 方便 ） 。,[],[0_2_13_14],[0_2_13_14],[10_14_17_20_21],[10_14_17_20_21]
663,该 公寓 距离 r ， rc ， rp 公交 站 非常 近 ， 走路 1-2 分钟 。,该 公寓 距离 r ， rc ， rp 公交 站 非常 近 ， 走路 1-2 分钟 。,[r_rc_rp],[3_4_5_6_7],[3_4_5_6_7],[4_6_12_16],[4_6_12_14_16]
664,full size 床 + 大 书桌 ！,单人床 + 大 书桌 ！,[],[0_1],[0_1],[3_6],[1_4]
665,我 住 imperial towers 两 室 一 厅 。,我 住 皇家 塔室 一 厅 。,[],[2_3],[2_3],[8],[6]
666,小区 环境 很 好 ， 后面 是 state college 高中 ， 晚上 可以 去 操场 上 跑步 散步 。,小区 环境 很 好 ， 后面 是 斯泰特 克里奇 高中 ， 晚上 可以 去 操场 上 跑步 散步 。,[],[7_8],[7_8],[4_10_18],[4_10_18]
667,新 lease 从 8 .,新 租房 合同 从 8 .,[],[1],[1_2_4_5],[4],[5]
668,一 层 是 living room+kichen ；,一 层 是 客厅 + 厨房 ；,[],[3_4_5],[3_4_5_6],[5],[4_6]
669,另外 一 个 是 个 女生 ， 需要 和 她 share 一 个 卫生间 。,另外 一 个 是 个 女生 ， 需要 和 她 共用 个 卫生间 。,[],[10],[10],[6_14],[6_13]
670,update : 小 暖气 、 小 桌子 、 椅子 、 落地 灯 已 出 欢迎 询问 其他 ， 家具 都 非常 新 ， 性价比 高 ， 基本 都 半价 及 半价 以下 出售 。,更新 : 小 暖气 、 小 桌子 、 椅子 、 落地 灯 已 出 欢迎 询问 其他 ， 家具 都 非常 新 ， 性价比 高 ， 基本 都 半价 及 半价 以下 出售 。,[],[0_1],[0_1],[1_4_7_9_17_22_25_33],[1_4_7_9_17_22_25_33]
673,毕业 出售 ， 人 在 heights 。,毕业 出售 ， 人 在 海慈 小区 。,[],[5_6],[5_6_7],[2_6],[2_7]
674,可以 来 heights 自 提货 。,可以 来 海慈 小区 自 提货 。,[],[2],[2_3],[5],[6]
675,fully furnished studio ， 基本 家具 都 用 ， 水电 网络 电视 cable + 日常 维修 等等 全 包 。,全 家 具 单人间 ， 基本 家具 都 用 ， 水电 网络 电视 线缆 + 日常 维修 等等 全 包 。,[],[0_1_2_3_12_13],[1_2_3_4_13_14],[3_8_13_19],[4_9_14_20]
676,洗衣 房 在 同 一 幢 building 里面 ， $ 1 .,洗衣 房 在 同 一 幢 楼 里面 ， $ 1 .,[],[6],[6_10_11],[8_9_11],[8_9_11]
677,送 brother 无线 打印机 一 台 。,送 兄弟 无线 打印机 一 台 。,[],[1],[1],[6],[6]
678,小区 环境 非常 好 ， 楼 与 搂 之间 间隔 很 大 ， 离 健身 中心 ymca 走路 几 分钟 。,小区 环境 非常 好 ， 楼 与 搂 之间 间隔 很 大 ， 离 健身 中心 健身房 走路 几 分钟 。,[],[16],[16],[4_12_20],[4_12_20]
679,有 没 有 人 转让 bus pass ， 一 个 月 或 两 个 月 的 。,有 没 有 人 转让 公交卡 ， 一 个 月 或 两 个 月 的 。,[],[5_6_7],[5_6],[7_16],[6_15]
680,房间 很 大 ， 床 是 queen size 。,房间 很 大 ， 床 是 一 米 五 宽 的 床,[],[6_7_8],[6_7_8_9_10],[3_8],[3]
682,水电 网 空调 暖气 全 包 ， 带 bus pass 。,水电 网 空调 暖气 全 包 ， 带 公交卡 。,[],[8_9_10],[8_9],[6_10],[6_9]
683,png 联系 方式 ： em@22,png 联系 方式 ： em@22,[png],[0],[0],[3_4],[3_4]
684,两 间 房 share 一 个 洗手间 ， 四 人 share 厨房 和 公共 空间 。,两 间 房 共用 一 个 洗手间 ， 四 人 共用 厨房 和 公共 空间 。,[],[3_10],[3_10],[7_15],[7_15]
685,我 的 lease 到 8 .,我的 租房 合同 到 8 .,[],[2],[0_1_2_4_5],[5],[5]
686,非常 感谢 ， eileen .,非常 感谢 ， 爱莲,[],[3_4],[3],[2_4],[2]
687,不 需要 签 麻烦 的 lease ， 拎包 入住 ！,不 需要 签 麻烦 的 租房 合同 ， 拎包 入住 ！,[],[5_6],[5_6_7],[6_9],[7_10]
688,以及 是 house ， 不 是 公寓 ， 不 是 公寓 ， 不 是 公寓 。,以及 是 独 栋 房子 ， 不 是 公寓 ， 不 是 公寓 ， 不 是 公寓 。,[],[2_3],[2_3_4_5],[3_7_11_15],[5_9_13_17]
689,邻居 非常 nice .,邻居 非常 友好 。,[],[2_3],[2_3],[3],[3]
690,有意 租房 请 站 内 联系 或者 email : em@23,有意 租房 请 站 内 联 系 em@24,[],[7_8_9],[5_6_7],[8_9],[7]
691,房子 及 小区 概况 请 点击 头像 看 picture .,房子 及 小区 概况 请 点击 头像 看 图片,[],[8_9],[8],[9],
692,小区 及 房子 概况 请 点击 头像 看 picture .,小区 及 房子 概况 请 点击 头像 看 图片,[],[8_9],[8],[9],
693,本 房 较 新 ， 位 于 三 楼 ， 是 四 人间 apartment 其中 一 间 。,本 房 较 新 ， 位 于 三 楼 ， 是 四 人间 公寓 的 其中 一 间 。,[],[13],[13_14],[4_9_17],[4_9_18]
694,$485 / 月 ， 水电 暖 网 cable 等等 都 包括 在 里面 ， 非常 省心 。,$485 / 月 ， 水电 暖 网 线缆 等等 都 包括 在 里面 ， 非常 省心 。,[],[0_1_7],[0_1_7],[1_3_13_16],[0_1_3_13_16]
696,如果 您 有心 想 签 这个 lease ， 可以 联系 我 em@25,如果 您 有心 想 签 这个 租房 合同 ， 可以 联系 我 em@25,[],[6_7],[6_7_8],[7_11],[8_12]
697,html 价钱 可 议 有意 请 联系 ： em@26,超文本 标记 语言 价钱 可 议 有意 请 联系 ： em@26,[],[0],[0_1_2],[7_8],[9_10]
698,你 是 不 是 还在 为 summer 找 不 到 房子 而 发愁 ？,你 是 不 是 还在 为 暑期 找 不 到 房子 而 发愁 ？,[],[6],[6],[13],[13]
701,小区 对面 有 个 公园 ， 可 烧烤 、 打 网球 、 playground 。,小区 对面 有 个 公园 ， 可 烧烤 、 打 网球 、 操场 。,[],[12_13],[12_13],[5_8_11_13],[5_8_11_13]
702,本人 男 phd 。,本人 男 博士生 。,[],[2_3],[2_3],[3],[3]
703,beech 房子 ， 带 独立 卫生间 ， 家具 齐全 ， 拎包 入住 。,海滩 小区 房子 ， 带 独立 卫生间 ， 家具 齐全 ， 拎包 入住 。,[],[0],[0_1],[2_6_9_12],[3_7_10_13]
706,去 做 inspection 的 时候 ， 记得 说 明白 ， 是 做 mechanical inspection ， 不 是 安全 和 尾气 检查,去 做 检查 的 时候 ， 记得 说 明白 ， 是 做 机械 检查 ， 不 是 安全 和 尾气 检查,[],[2_12_13_14],[12],[5_9_14],[5_9_14]
707,我 可以 cover,我 可以 给,[],[2],[2],,
709,有 阳台 采光 充足 床 都 是 queen size,有 阳台 采光 充足 床 都 是 一 米 五 宽 的 床,[],[7_8],[7_8_9_10_11],,
713,包 水电 暖 以及 bus pass 。,包 水电 暖 以及 公交卡,[],[4_5_6],[4],[6],
715,一 个 fall bathroom ;,一 个 带 浴缸 的 卫生间,[],[2_3_4],[2_3_4_5],[4],
716,一 个 half bathroom ;,一 个 不 带 浴缸 的 卫生间,[],[2_3_4],[2_3_4_5_6],[4],
717,除草 概 不 需要 负责 （ 有 大量 后院 ， 若 有 兴趣 也 可以 种植 蔬菜 水果 ） 周围 居民 环境 ： 左右 居 为 美国 白人 ， penn state 的 工作 人员 ；,除草 概 不 需要 负责 （ 有 大量 后院 ， 若 有 兴趣 也 可以 种植 蔬菜 水果 ） 周围 居民 环境 ： 左右 居 为 美国 白人 ， 宾州 州立 大学 的 工作 人员 ；,[],[29_30],[29_30_31],[5_9_18_22_28_34],[5_9_18_22_28_35]
718,非常 nice ；,非常好,[],[1_2],[0],[2],
719,我 在 做 一 个 project 需要 interview 一 个 interpreter 。,我 在 做 一 个 项目 需要 采访 一 个 翻译,[],[5_7_10_11],[5_7_10],[11],
720,非常 感谢 email ： em@27,非常 感谢 邮箱 ： em@27,[],[2_3_4],[2_3_4],[3_4],[3_4]
722,位置 ： copper,位置 ： 库帕 海滩 小区,[],[2],[2_3_4],[1],[1]
723,出售 genesis 一 辆 。,出售 吉尼斯 一 辆 。,[],[1],[1],[4],[4]
724,房间 内 包含 queen size 床 ， 所有 必须 家电 ， 厨房 。,房间 内 包含 一 米 五 宽 的 床 床 ， 所有 必须 家电 ， 厨房 。,[],[3_4],[3_4_5_6_7],[6_10_12],[10_14_16]
725,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,小区 后面 一 墙 之 隔 就是 本地 重点 高中 。,[],[9_10_11],[9_10],[11],[10]
726,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,小区 介绍 ： 帕克 森林 小区 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,[],[3_4_5],[3_4],[2_13_19_22_24_26_28_33_36],[2_13_19_22_24_26_28_33_36]
727,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,宠物 ： 帕克 森 里 小区 是 村里 为数 不 多 的 允许 宠物 的 小区 ， 这里 住 着 很多 宾州 州立 有 爱心 爱 动物 的 研究生 。,[],[2_3_4_11_12_20_21],[2_3_4_12_21_22],[1_15_28],[1_16_29]
728,可以 email 联系 ： em@28,可以 邮箱 联系 ： em@28,[],[1],[1],[3_4],[3_4]
729,email 联系 。,邮件 联系,[],[0],[0],[2],
730,公路 车 preferred,公路 车 最好,[],[2],[2],,
732,无 事故 记录 （ clean title ， 可 提供 vin 报告 ） ！,无 事故 记录 （ 无 拖车 专卖 记录 ， 可 提供 车辆 识别码 报告 ） ！,[],[4_5_6_9],[5_6_11_12],[3_6_11_12],[3_8_14_15]
733,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 安静 。,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 好 ， 安静 。,[],[14_15],[14_15],[7_9_10_15_17],[7_9_10_15_17]
734,转让 ride pass ( 2017 .,转让 搭车卡 ( 2017 .,[],[1_2_3_4_5],[1_2_3_4],[3_5],[2_4]
735,当然 ， 我 特意 说 了 挡住 student id 上 的 号码,当然 ， 我 特意 说 了 挡住 学生证 上 的 号码,[],[7_8],[7],[1],[1]
738,我 是 第一 车主 ， 车 还 在 warranty 期内 。,我 是 第一 车主 ， 车 还 在 担保 期内 。,[],[8],[8],[4_10],[4_10]
740,the park 的 所有 公寓 都 是 full furnished ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,帕克 小区 的 所有 公寓 都 是 全 家 具 的 ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,[],[0_1_7_8_9],[0_1_7_8_9],[9_21],[11_23]
741,也 可以 多 走 几 分钟 到 对面 坐 w ， we 或者 走到 shell 旁边 坐 v 。,也 可以 多 走 几 分钟 到 对面 坐 w ， we 或者 走到 shell 旁边 坐 v 。,[w_we_shell_v],[9_10_11_14_17_18],[9_10_11_14_17_18],[10_18],[10_18]
742,本人 今年 夏天 毕业 所以 去年 签 的 lease 就 没法 用 了 。,本人 今年 夏天 毕业 所以 去年 签 的 租房 合同 就 没法 用 了 。,[],[8],[8_9],[13],[14]
743,如果 需要 换 房间 ， 楼层 ， 以及 building ， the park 都 是 可以 帮忙 安排 的 。,如果 需要 换 房间 ， 楼层 ， 以及 帕克 小区 ， 楼房 都 是 可以 帮忙 安排 的 。,[],[8_9_10_11],[8_9_10_11],[4_6_9_18],[4_6_10_18]
744,如果 是 真的 有 诚意 从 今年 八月 到 明年 八月 都 take 这个 lease ， 我 可以 考虑 适当 的 降价 。,如果 是 真的 有 诚意 从 今年 八月 到 明年 八月 都 签 这个 租房 合同 ， 我 可以 考虑 适当 的 降价 。,[],[12_14_15],[12_14_15_16],[15_22],[16_23]
746,另外 有 大 的 backyard 。,另外 有 大 的 后院 。,[],[4_5],[4_5],[5],[5]
747,本人 假期 回国 ， 特此 短 租 the pointe 房间 。,本人 假期 回国 ， 特此 短 租 破 音 特小区 房间 。,[],[7_8],[7_8_9],[3_10],[3_11]
748,apartment 小区 是 距离 penn state,公寓 小区 是 距离 宾州 州立,[],[0_4_5],[0_4_5],,
749,小区 附近 生活 休闲 设施 很 集中 ， 生活 和 上班 都 很 方便 ， 属于 state college 性价比 很 高 的 小区 之一 。,小区 附近 生活 休闲 设施 很 集中 ， 生活 和 上班 都 很 方便 ， 属于 斯 泰 特 了 力气 性价比 很 高 的 小区 之一 。,[],[16_17],[16_17_18_19_20],[7_14_24],[7_14_27]
750,去 boston 了 ？,去 波士顿 ？,[],[1],[1_2],[3],[2]
751,请 email em@29,em@30,[],[1_2],[0],[2],[0]
754,房子 后面 有 个 deck ， 夏天 可以 烧烤 。,房子 后面 有 个 露天 台 ， 夏天 可以 烧烤 。,[],[4_5],[4_5_6],[5_9],[6_10]
755,我 也 想 找 fall 一 个 学期 的,我 也 想 找 秋季 一 个 学期 的,[],[4],[4],,
756,imperial towers 的 评价 是 村里 数一数二 的 好 。,皇家 塔 的 评价 是 村里 数一数二 的 好 。,[],[0_1],[0_1],[9],[9]
757,觉得 可以 做 下 greyhound ， 还 能 看看 沿途 风景 。,觉得 可以 做 下 灰狗 ， 还 能 看看 沿途 风景 。,[],[4_5],[4_5],[5_11],[5_11]
758,客厅 有 电视 ， 是 expended cable ，,客厅 有 电视 ， 是 已 付款 线缆,[],[5_6_7],[5_6_7],[3_7],[3]
759,我 给 lion's gate 和 executive house 打 电话 ， 基本 都 没有 1-bedroom 了 。,我 给 狮子们 小区 和 行政 楼 打 电话 ， 基本 都 没有 单人间 了 。,[],[3_5_6],[2_3_5_6_13],[9_15],[9_15]
760,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,小区 介绍 ： 帕克 森林 小区 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,[],[3_4_5],[3_4],[2_13_19_22_24_26_28_33_36_43],[2_13_19_22_24_26_28_33_36_43]
762,小区 安静 ， 无 party ， 十分 安全 。,小区 安静 ， 无 派对 ， 十分 安全 。,[],[4_5],[4_5],[2_5_8],[2_5_8]
764,请 问 hershey medical center 附近 哪里 有 修 自行车 的 地方 。,请 问 好 时 药房 附近 哪里 有 修 自行车 的 地方 。,[],[2_3_4],[2_3_4],[12],[12]
765,尽可能 近 一些 ， 因为 我 没有 car 。,尽可能 近 一些 ， 因为 我 没有 车 。,[],[7_8],[7_8],[3_8],[3_8]
766,一般 来 说 moderate accident 以上 的 就是 比较 严重 的 了 。,一般 来 说 中等 事故 以上 的 就是 比较 严重 的 了 。,[],[3_4],[3_4],[12],[12]
767,forest apartment 小区 是 state,森林 公寓 小区 是 州,[],[0_1_4],[0_1_4],,
771,有意 请 联系 pn-8 text preferred,有意 请 联系 pn-8 最 好发 短信,[],[4_5],[4_5_6],[3],[3]
772,有意 帮 付$450 security deposit,有意 帮 付$450 保证金,[],[3_4],[3],,[2]
773,走路 去 学校 15-18 min ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,走路 去 学校 15-18 分 ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,[],[4_5],[4_5],[5_16],[3_5_16]
775,房租 不 包含 网 ， 电 ， 保险 ， 和 gas 。,房租 不 包含 网 ， 电 ， 保险 ， 和 气费 。,[],[10_11],[10_11],[4_6_8_11],[4_6_8_11]
776,如果 能够 帮忙 一起 开车 ， 当然 是 最好 不过 啦 < span > < / span >,如果 能够 帮忙 一起 开车 ， 当然 是 最好 不过 啦 > < / >,[],[12_13_14_15_16_17],[],[5_11_13_14_15_17],[5_11_12_13_14]
777,两 人 都 是 phd （ ee 和 ie 专业 ） ， 人 非常 nice 。,两 人 都 是 博士生 （ 电子 工程 和 工业 工程 专业 ） ， 人 非常 友好 。,[],[4_5_6_8_14_15],[4_5_6_7_9_10_16_17],[5_10_11_15],[5_12_13_17]
778,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， thanks !,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， 谢谢 ！,[],[21_22],[21_22],[7_10_20_22],[7_10_20_22]
780,有 ride 话 ， 麻烦 请 联系 tan em@31,有 搭车 话 ， 麻烦 请 联系 坦 em@31,[],[1_7_8],[1_7_8],[3_8],[3_8]
781,rt 一 个 bedroom 或者 两 个 bedroom 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,租 一 个 卧室 或者 两 个 卧室 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,[],[0_3_7],[0_3_7],[10_22],[10_22]
782,此 车 没有 任何 事故 ， clear title 。,此 车 没有 任何 事故 ， 无 拖车 记录 。,[],[6_7_8],[6_7_8_9],[5_8],[5_9]
783,人 很 nice ， 不 开 party 。,人 很 好 ， 不 开 派对 。,[],[2_3_6_7],[2_3_6_7],[3_7],[3_7]
786,上学 便利 ： 小学 为 easterly,上学 便利 ： 小学 为 伊斯特利,[],[5],[5],[2],[2]
787,小区 后面 一路 之 隔 就 是 high school .,小区 后面 一路 之 隔 就 是 高中 。,[],[7_8_9],[7_8],[9],[8]
788,html 有 兴趣 可 email 至 em@32,超文本 编辑 语言 有 兴趣 可 邮件 至 em@32,[],[0_4],[0_1_2_6],[6],[8]
789,pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,破音 特小区 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,[],[0],[0_1],[7_10_13],[8_11_14]
790,更多 亮点 ： 卧室 床 是 king size !,更多 亮点 ： 卧室 床 是 超大床 !,[],[6_7_8],[6_7],[2_8],[2_7]
792,full size 超 舒服 床 【 若 需要 ， 可 换 更 大 的 床 】 ！,单人床 超 舒服 床 【 若 需要 ， 可 换 更 大 的 床 】 ！,[],[0_1],[0],[5_8_15_16],[4_7_14_15]
793,本人 280$ 购买 于 amazon 。,本人 280$ 购买 于 亚马逊 。,[],[4_5],[4_5],[5],[1_5]
795,usp = sharing 更新 的 链接,美国 邮政 = 共享 更 新 的 链接,[],[0_1_2],[0_1_2_3_4_5],[1],[2]
796,att 信号 ， 每 个 人 2 .,艾缇缇 信号 ， 每 个 人 2 .,[],[0],[0_6_7],[2_7],[2_7]
797,em@33 sunflower 大概 1 .,em@33 太阳 花 大概 1 .,[],[0_1],[0_1_2_4_5],[0_4],[0_5]
798,感兴趣 的 请 联系 jul em@34,感兴趣 的 请 联系 jul em@34,[jul],[4_5],[4_5],[5],[5]
800,业务 有 房地产 广告 设计 包装 ， building technology ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,业务 有 房地产 广告 设计 包装 ， 楼房 技术 ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,[],[7_8_9],[7],[6_9_18_22],[6_9_18_22]
801,bus 直接 开进 小区 里面 。,公交 直接 开进 小区 里面 。,[],[0],[0],[5],[5]
802,茶几 ( size : 19 .,茶几 ( 尺寸 : 19 .,[],[2_3_4_5],[2_3_4_5],[1_3_5],[1_3_5]
803,求 一起 willing to pay any reasonable price !,求 一起 ， 愿意 付 任何 该 付 的 钱,[],[2_3_4_5_6_7_8],[3_4_5_6_7_8_9],[8],[2]
