sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length
code-switch,PIT,200,有 pet 可以 商量,有 宠物 可以 商量,2,pet,宠物,40.91055952677069,5.679086,NN,4,nsubj,2.715695 5.679086 2.246461 5.10237,3.9359029999999997,10.625950787430126,10.220485679321962,3,2,2,0,0,2.715695,2,2,2,2,4
code-switch,PIT,201,欢迎 email 联系 咨询 。,欢迎 电子 邮件 联系 咨询 。,2,email,电子,35.90769709532251,5.242048,NN,3,compound:nn,5.269867 5.242048 4.005394 3.218899 5.395529 1.307169,4.073150999999999,7.630218513876136,10.220485679321962,5,2,1,0,0,5.269867,2,2,2,2,6
code-switch,PIT,202,( 由于 可 接受 的 附件 大 小 太 小 放 不 下 我 的 照片 ， 请 点击 以下 google drive 的 link 观看 照片 ， 谢谢 ！,( 由于 可 接受 的 附件 大 小 太 小 放 不 下 我 的 照片 ， 请 点击 以下 谷歌 云 盘 的 链接 观看 照片 ， 谢谢 ！,25,link,链接,39.37633538947635,4.251428,NN,19,dobj,3.238747 4.355951 3.495825 2.558745 0.29673 5.131008 3.697385 2.821155 5.757849 3.382692 5.774756 2.559667 6.153132 4.331862 0.6238034 3.852335 0.5853691 3.859222 2.812119 0.7207134 6.616884 2.363643 5.188514 1.180854 4.251428 5.360697 3.417964 0.7388616 5.525991 1.941651,3.4198517833333337,10.625950787430126,9.179031804493802,4,2,6,0,0,1.180854,3,2,3,2,30
code-switch,PIT,205,如果 感 兴趣 ， 请 通过 email 联系 em@11,如果 感 兴趣 ， 请 通过 电子 邮件 联系 em@11,7,email,电子,35.90769709532251,3.18133,NN,8,compound:nn,2.949325 5.120474 4.206441 0.547029 3.865889 4.282516 3.18133 4.063331 3.218899 10.51329,4.1948524,7.630218513876136,10.220485679321962,5,2,1,0,0,4.282516,2,2,3,2,10
code-switch,PIT,206,house 共 两 个 卧室 ， 一 个 阁楼 。,住宅 共 两 个 卧室 ， 一 个 阁楼 。,1,house,住宅,37.05402241598139,4.717025,NN,2,nsubj,4.717025 1.595775 2.153162 0.9793154 4.601481 0.7998947 2.14178 5.656124 5.57337 1.143688,2.9361615100000003,6.694125154705801,10.625950787430126,5,2,1,0,,,1,1,1,1,10
code-switch,PIT,207,阁楼 有 一 个 living room 和 一 个 bedroom 。,阁楼 有 一 个 客厅 和 一 个 卧室 。,5,living,客厅,39.6219352948563,6.088486,NN,9,conj,5.637844 2.499602 1.455138 5.503237 6.088486 1.358081 2.646621 5.729619 4.559043 1.107018,3.6584689,8.644949318563542,7.630218513876136,6,2,4,0,0,5.503237,2,2,2,2,10
code-switch,PIT,208,house 厨房 ， 厕所 宽敞 明亮 。,住宅 厨房 ， 厕所 宽敞 明亮 。,1,house,住宅,37.05402241598139,4.717025,NN,2,compound:nn,4.717025 4.643364 0.9667723 5.520352 6.312605 5.820364 1.269741,4.178603328571429,6.694125154705801,10.625950787430126,5,2,1,0,,,1,2,1,1,7
code-switch,PIT,209,本人 男 ， 今年 去 pitt 读 master ， 8 .,本人 男 ， 今年 去 匹兹堡 大学 读 硕士 ， 8 。,9,master,硕士,37.84530621652296,1.681049,NN,8,dobj,5.073573 4.787452 0.9776595 5.058554 4.115741 5.160175 2.538295 3.537468 1.681049 1.661305 10.51329 1.427697,3.8776882083333333,9.709660055555972,10.625950787430126,6,2,1,0,0,3.537468,3,2,3,2,12
code-switch,PIT,211,要求 ： security deposit ， 爱 干净,要求 ： 保证金 ， 爱 干净,3,security,保证金,39.028332700353644,6.416388,NN,5,nsubj,4.813935 2.389885 6.416388 0.7417704 4.124121 3.09117,3.5962115666666663,10.066334999494703,12.012245148550017,8,3,2,0,1,4.813935,2,2,2,2,6
code-switch,PIT,214,这时 living room 的 图片 ， 比 卧室 要 大 。,这时 客厅 的 图片 ， 比 卧室 要 大 。,2,living,客厅,39.6219352948563,6.098844,NN,4,nmod:assmod,3.975086 6.098844 1.254541 3.976662 0.7887743 3.408818 6.033817 4.077897 2.444832 0.5747041,3.2633975399999997,8.644949318563542,7.630218513876136,6,2,2,0,0,3.975086,1,2,1,2,10
code-switch,PIT,217,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,户型 ： 一 楼 是 超大 客厅 ， 餐厅 及 厨房 ；,7,living,客厅,39.6219352948563,6.825455,NN,11,dep,6.482378 2.276336 2.337307 5.848589 1.85848 5.275753 6.825455 0.8922411 4.948161 2.290288 2.268386 2.668459,3.664319424999999,8.644949318563542,7.630218513876136,6,2,4,0,0,5.275753,2,2,2,2,12
code-switch,PIT,218,二 楼 是 三 间 卧室 和 一 个 full 卫生间 ；,二 楼 是 三 间 卧室 和 一 个 完全 的 卫生间 ；,10,full,完全,35.03699370558935,3.482888,JJ,12,amod,3.222314 1.591621 1.601642 3.04637 2.053292 3.379827 1.532987 2.57814 5.729619 3.482888 1.698873 5.637688 2.450485,2.9235189230769234,7.83785787865438,9.614349875751646,4,2,2,0,0,5.729619,3,2,3,2,13
code-switch,PIT,219,长 租 all gone ！,长 租 全 没 了 ！,3,all,全,34.511768507725044,4.564699,AD,4,advmod,3.13938 4.953151 4.564699 3.328364 4.689968 2.998058,3.945603333333334,9.815020571213797,7.917900586327916,3,1,1,0,0,4.953151,2,2,2,2,6
code-switch,PIT,220,room a$600 ( 双 人大 床 ） 已 租 ！,房间 a$600 ( 双 人大 床 ） 已 租 ！,1,room,房间,37.80790773343533,5.415995,NN,3,compound:nn,5.415995 10.51329 2.909323 4.401009 5.814559 5.580818 2.074008 3.378082 4.549023 4.776625,4.9412731999999995,7.986893457814868,7.021812561771281,4,2,2,0,,,1,1,1,1,10
code-switch,PIT,222,update : 房间 皆 已 出租,更新 : 房间 皆 已 出租,1,update,更新,36.773567272044225,4.512905,VV,0,root,4.512905 3.516661 6.092219 4.433384 1.962421 4.064065,4.0969425,9.373187818934758,9.709660055555972,6,2,0,1,,,1,2,1,1,6
code-switch,PIT,227,可以 直接 签 lease ， 无 押金 ， 需要 预付 第一 个 月 房租 。,可以 直接 签 合同 ， 无 押金 ， 需要 预付 第一 个 月 房租 。,4,lease,合同,35.49927516633567,5.506878,NN,3,dobj,3.535944 2.599679 5.318011 5.506878 0.6128892 3.729744 5.339029 0.7723217 3.495048 5.356897 3.425927 2.382169 0.8576872 6.712462 1.07398,3.381244406666667,7.34880605443795,9.815020571213797,5,2,1,0,0,5.318011,2,2,1,2,15
code-switch,PIT,230,房子 介绍 ： 两 室 两 厅 ， 一 个 full bathroom ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,房子 介绍 ： 两 室 两 厅 ， 一 个 完整 浴室 ， 明亮 宽敞 ， 两 室 两 厅 房 ， 拎包 入住 。,11,full,完整,36.35661962183296,3.453533,JJ,12,amod,5.512905 4.99415 2.068602 2.092295 4.138452 3.3729 3.309841 1.076155 3.329988 5.656124 3.453533 6.559856 0.9130863 5.468652 3.412967 0.6608993 2.718585 3.870567 3.3729 3.309841 5.830956 0.7960479 10.51329 5.243498 0.9292497,3.7042136080000008,7.83785787865438,10.625950787430126,4,2,1,0,0,5.656124,2,2,2,2,25
code-switch,PIT,233,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,负责 租赁 的 办公室 就 在 大厅 ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,1,leasing,负责,35.40916235458984,4.0924,VV,4,acl,4.0924 5.665465 1.286693 4.084565 2.473197 0.5183236 3.671516 1.707485 4.588158 2.387231 2.789711 2.029384 0.5531858 2.337913 2.820983 1.689087 6.610256 1.330245 3.746214 2.568305 4.054883 3.555143 1.194873,2.8589224521739127,10.625950787430126,9.239656426310235,7,2,3,0,,,1,1,1,1,23
code-switch,PIT,241,环境 安静 ， apartments 评分 9 .,环境 安静 ， 公寓 评分 9 。,4,apartments,公寓,39.049879525011114,5.197378,NN,5,nsubj,4.415995 3.876127 0.8059883 5.197378 5.833883 10.51329 1.427697,4.581479757142858,10.220485679321962,7.358284798392494,10,2,1,0,1,3.876127,2,2,2,2,7
code-switch,PIT,243,［ 治安 ］ 附近 治安 好 ， 公寓 有 doorman ， 收发 快递 也 方便 。,［ 治安 ］ 附近 治安 好 ， 公寓 有 门卫 ， 收发 快递 也 方便 。,10,doorman,门卫,42.62928595636416,5.869847,NN,9,dobj,5.194147 5.250388 6.208732 4.069185 4.178795 3.183764 1.148435 5.263488 2.746676 5.869847 1.079181 6.134986 6.14892 3.148362 4.082433 1.293804,4.0625714375,9.93280360687018,11.319097967990071,7,2,1,0,0,2.746676,2,2,2,2,16
code-switch,PIT,248,房租 lease 到 7 .,房租 合同 到 7 。,2,lease,合同,35.49927516633567,5.557152,NN,3,nsubj,6.258925 5.557152 2.649984 10.51329 1.427697,5.2814096,7.34880605443795,9.815020571213797,5,2,1,0,0,6.258925,2,2,2,2,5
code-switch,PIT,251,二 楼 是 三 间 卧室 和 一 个 full 的 卫生间 。,二 楼 是 三 间 卧室 和 一 个 完整 的 卫生间 。,10,full,完整,36.35661962183296,3.453533,JJ,12,amod,3.222314 1.591621 1.601642 3.04637 2.053292 3.379827 1.532987 2.57814 5.729619 3.453533 0.3521825 5.664046 0.7613617,2.689764246153847,7.83785787865438,10.625950787430126,4,2,2,0,0,5.729619,3,2,3,2,13
code-switch,PIT,252,三 楼 是 一 卧 一 卫 的 studio 。,三 楼 是 一 卧 一 卫 的 工作室 。,9,studio,工作室,46.51902161748887,4.335979,NN,0,root,2.927257 2.085046 1.50642 1.384367 6.780979 2.640723 4.871053 1.635417 4.335979 0.8282301,2.8995471100000003,9.121873390653853,,6,3,0,1,0,1.635417,3,3,3,2,10
code-switch,PIT,254,八月 开始 可 签 一 年 lease 。,八月 开始 可 签 一 年 合同 。,7,lease,合同,35.49927516633567,2.988035,NN,4,dobj,4.302052 2.663521 4.100472 5.744014 2.150431 0.4045706 2.988035 0.479568,2.85408295,7.34880605443795,9.815020571213797,5,2,3,0,0,0.4045706,3,2,3,2,8
code-switch,PIT,258,house 里 现 住 有 六 人 ， 三 个 是 匹 大 研究生 .,独 栋 住宅 里 现 住 有 六 人 ， 三 个 是 匹 大 研究生 。,1,house,独,37.47936305268965,5.249664,NN,3,compound:nn,5.249664 3.342417 0.328867 3.41885 4.949251 3.015695 1.571905 2.851677 1.503319 0.8259166 3.429681 1.034919 2.457143 5.331573 1.027837 5.050814 1.179061,2.7393287999999996,6.694125154705801,10.066334999494703,5,1,2,0,,,1,1,1,1,17
code-switch,PIT,259,房东 非常 nice ， 有 需要 和 修理 会 马上 处理 。,房东 非常 好 ， 有 需要 和 修理 会 马上 处理 。,3,nice,好,33.99205262349187,1.782907,VA,0,root,6.258925 4.013741 1.782907 0.5531858 2.337913 2.912498 2.906948 4.322343 3.416441 3.644534 2.959604 0.4196835,2.960726941666666,7.792737443373911,6.786498474836816,4,1,0,1,0,4.013741,1,2,1,2,12
code-switch,PIT,262,联系 电话 or text ： 412-6518342 jane,联系 电话 或者 短信 ： 412-6518342 jane,3,or,或者,34.92291197939529,2.905676,CC,4,cc,5.688997 5.355896 2.905676 4.450145 2.046105 10.51329 7.834825,5.54213342857143,10.066334999494703,7.9691938807154665,2,2,1,0,0,5.355896,2,2,2,2,7
code-switch,PIT,263,有 attached 车库 可 用 。,有 附属 车库 可 用 。,2,attached,附属,38.20521186800134,4.789209,JJ,3,amod,2.715695 4.789209 6.284104 2.609838 3.705786 1.644894,3.624921,11.319097967990071,,8,2,1,0,0,2.715695,2,2,2,2,6
code-switch,PIT,264,安装 有 智能 panel ， 可以 远程 手机 调控 暖气 温度 和 开关 。,安装 有 智能 面板 ， 可以 远程 手机 调控 暖气 温度 和 开关 。,4,panel,面板,40.65630400841627,6.242901,NN,2,dobj,4.792746 1.827178 4.587152 6.242901 0.8832185 2.725946 4.64995 4.979733 5.891145 6.56659 4.878173 1.343044 5.241083 1.076693,3.9775394642857136,11.319097967990071,,5,2,2,0,0,4.587152,2,2,1,2,14
code-switch,PIT,265,【 车库 】 ： attached 车库 。,【 车库 】 ： 附属 的 车库 。,5,attached,附属,38.20521186800134,6.239007,JJ,7,amod,3.699992 5.799229 5.303762 1.801321 6.239007 1.224492 4.954471 1.310717,3.7916238750000004,11.319097967990071,,8,2,2,0,1,,2,2,2,2,8
code-switch,PIT,267,长 租 ： all gone,长 租 ： 全 没了,4,all,全,34.511768507725044,4.234934,DT,5,det,3.13938 4.953151 3.192289 4.234934 4.895548,4.083060400000001,9.815020571213797,7.917900586327916,3,1,1,0,1,4.953151,3,2,3,2,5
code-switch,PIT,271,main floor 格局 《 ——————————————————————————— 》 走廊,主楼 格局 《 ——————————————————————————— 》 走廊,1,main,主楼,41.7192333389604,5.144928,VV,0,root,5.144928 5.576882 3.250637 10.51329 2.455873 6.144968,5.5144296666666675,10.913632859881908,,4,2,0,1,,,1,2,1,1,6
code-switch,PIT,272,水晶 吊灯 《 —————————————————————— 》 楼梯 to downstairs,水晶 吊灯 《 —————————————————————— 》 楼梯 去 楼下,7,to,去,34.73425612461111,3.455499,VV,0,root,4.821235 1.676307 3.307796 10.51329 2.455873 6.173373 3.455499 4.376752,4.597515625,9.373187818934758,7.267313020186767,2,1,0,1,0,6.173373,3,2,3,2,8
code-switch,PIT,276,房东 在 google 工作 ， 可以 内 推 加 mock interview,房东 在 谷歌 工作 ， 可以 内 推 加 模拟 面试,10,mock,模拟,37.71424329709523,5.321188,JJ,11,amod,6.258925 2.880013 4.690859 3.529994 0.6120483 2.982648 5.104862 4.195599 4.480428 5.321188 4.086448,4.013001118181818,10.913632859881908,11.319097967990071,4,2,1,0,0,4.480428,3,3,3,2,11
code-switch,PIT,279,小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,小区 居民 是 学生 和 年轻 学者 ， 学校 的 摆渡 车 从 门前 经过 ， 而且 很多 。,11,shuttle,摆渡,44.1211263446905,6.136152,JJ,12,amod,5.445959 1.878838 1.893398 3.979729 1.616738 2.380764 2.747317 1.020658 3.631403 1.298358 6.136152 4.509482 3.068019 4.845428 3.250899 1.635885 2.467155 2.765233 1.614406,2.95714847368421,10.066334999494703,,7,2,1,0,0,1.298358,2,2,2,2,19
code-switch,PIT,289,装修 好 的 single family house 在 forest hills ， 小区 环境 优美 ， 步行 3-5 分钟 有 两 个 公园 。,装修 好 的 单个 家庭 住宅 在 森林 山 ， 小 区 环境 优美 ， 步行 3-5 分钟 有 两 个 公园 。,4,single,单个,38.69764856355625,4.947298,NN,6,compound:nn,5.976814 3.147334 0.7957328 4.947298 3.594371 3.215109 2.625662 3.562956 3.26333 1.28311 2.947369 5.498216 4.667211 6.066541 0.5811261 4.814568 10.51329 3.923638 3.149333 2.159964 0.4321387 3.625495 0.7781513,3.5464677347826083,10.220485679321962,12.012245148550017,6,2,2,0,0,0.7957328,1,2,1,2,23
code-switch,PIT,294,rich neighborhood ， 非常 安全 ， 旁边 就 是 公园 ， 环境 很 好 很 安静 。,富人 区 ， 非常 安全 ， 旁边 就 是 公园 ， 环境 很 好 很 安静 。,1,rich,富人,46.615352726427304,6.100998,NN,2,compound:nn,6.100998 1.320391 0.7630151 4.4722 3.20577 0.7766016 4.674029 3.554084 2.235204 4.472754 1.254587 4.698228 3.517969 3.595524 5.194436 3.258603 0.8566467,3.173590611764706,11.319097967990071,10.402807236115917,4,2,1,0,,,1,1,1,1,17
code-switch,PIT,296,非常 便利 的 位置 ， 适合 summer,非常 便利 的 位置 ， 适合 暑假,7,summer,暑假,39.33191221470255,5.7816,NN,6,dobj,4.495176 3.335886 1.295012 2.943085 0.6965762 4.344327 5.7816,3.270237457142857,9.527338498762017,9.304194947447806,6,2,1,0,0,4.344327,3,3,3,3,7
code-switch,PIT,305,apt 隶属 franklin west 旗下 ， 物业 管理 良好 ， 有 任何 问题 能 快速 免费 解决 。,公寓 隶属 西 富兰克林 旗下 ， 物业 管理 良好 ， 有 任何 问题 能 快速 免费 解决 。,1,apt,公寓,39.049879525011114,4.876083,NN,2,nsubj,4.876083 5.126376 2.933234 4.515879 5.148712 1.524359 5.100852 4.531943 3.696499 0.4508813 2.042519 3.820983 2.042707 3.7831 2.780182 5.185306 4.886851 1.032331,3.5265998499999993,8.876750932620867,7.358284798392494,3,2,1,0,,,1,1,1,1,18
code-switch,PIT,308,manager 非常 好 说话 ；,物 管 非常 好 说话 ；,1,manager,物,35.50233883028699,5.086936,NN,2,nsubj,5.086936 3.664558 4.428204 1.782907 6.478853 2.331807,3.9622108333333332,9.93280360687018,12.012245148550017,7,1,1,0,,,1,2,1,1,6
code-switch,PIT,309,现在 房间 还 是 available,现在 房间 还 是 有效,5,available,有效,35.33843024877958,3.650633,VA,0,root,3.0935 5.34847 3.645263 2.140434 3.650633,3.57566,8.323365694436081,11.319097967990071,9,2,0,1,0,2.140434,3,3,3,3,5
code-switch,PIT,313,大家 一起 share 厨房 。,大家 一起 共 享 厨房 。,3,share,共,35.88117443549753,3.092391,AD,4,advmod,4.683601 1.936322 3.092391 3.926709 5.871574 1.231964,3.4570934999999996,7.7081800553458475,9.44729579108848,5,1,1,0,0,1.936322,2,2,2,2,6
code-switch,PIT,314,我 是 刚 毕业 没 多久 的 young professional ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,我 是 刚 毕业 没 多久 的 年轻 教授 ， 安静 好 相处 ， 会 居家 也 爱 出去 浪 。,8,young,年轻,36.3680288667122,3.864295,JJ,9,amod,3.527254 1.29398 4.810775 1.513105 5.460276 6.227167 1.322219 3.864295 2.792735 0.8283667 6.032795 4.72127 3.757492 0.7833342 3.047284 6.876254 2.990236 3.829176 5.053157 5.78364 1.460633,3.617878280952381,10.625950787430126,10.625950787430126,5,2,1,0,0,1.322219,2,2,2,2,21
code-switch,PIT,322,从 「 现在 」 开始 租 ， 直接 和 manager 签 合同 ！,从 「 现在 」 开始 租 ， 直接 和 经理 签 合同 ！,10,manager,经理,36.53866609315121,4.591915,NN,11,nmod:prep,2.541127 10.51329 3.616213 10.51329 3.028441 5.258429 1.45719 3.662459 2.403648 4.591915 4.070702 5.506878 4.765408,4.763768461538461,9.93280360687018,10.913632859881908,7,2,1,0,0,2.403648,3,2,3,2,13
code-switch,PIT,332,房东 也 很 nice 。,房东 也 很 好 。,4,nice,好,33.99205262349187,3.652972,VA,0,root,6.258925 2.880013 2.325765 3.652972 1.655329,3.3546008,7.792737443373911,6.786498474836816,4,1,0,1,0,2.325765,3,2,3,2,5
code-switch,PIT,333,房子 共 三 层 ， 出租 的 是 二 楼 的 bedroom ， 二 楼 有 独立 厨房 和 卫生间 。,房子 共 三 层 ， 出租 的 是 二 楼 的 卧室 ， 二 楼 有 独立 厨房 和 卫生间 。,12,bedroom,卧室,40.2431744402093,4.823924,NN,0,root,5.512905 4.35849 1.991293 0.992097 0.7290215 5.888907 1.527087 2.298112 3.175843 2.169723 1.001675 4.823924 0.7323937 2.14178 1.291035 1.664433 3.322712 2.684893 1.522903 1.472956 0.6786942,2.3800417809523813,8.10022214312187,7.1602148846304,7,2,0,1,0,1.001675,2,2,2,2,21
code-switch,PIT,335,房租 是 $500 ， 包 水电 暖 网 以及 你 能 想到 的 一切 ， 房东 夫妇 人 非常 nice ， 有 什么 问题 随时 可以 给 他们 打 电话 求助 。,房租 是 $500 ， 包 水电 暖 网 以及 你 能 想到 的 一切 ， 房东 夫妇 人 非常 好 ， 有 什么 问题 随时 可以 给 他们 打 电话 求助 。,20,nice,好,33.99205262349187,1.861383,VA,2,conj,6.258925 2.959615 10.51329 1.197862 5.03001 6.124396 3.295359 5.242519 3.267381 4.277502 2.186599 2.409854 0.30103 3.896925 0.9147586 5.87836 4.902989 3.000483 3.731995 1.861383 0.5531858 2.337913 2.820983 1.689087 6.610256 1.330245 2.934757 1.519974 3.9971 3.862066 3.795065 0.5932083,3.415471115625,7.792737443373911,6.786498474836816,4,1,18,0,0,3.731995,2,2,2,2,32
code-switch,PIT,336,房子 离 frick park 仅 两 个 block ， 去 公园 里 运动 非常 方便 。,房子 离 弗里克 公园 仅 两 个 街区 ， 去 公园 里 运动 非常 方便 。,8,block,街区,40.108620190294495,3.227555,NN,15,nmod:prep,5.512905 3.291835 6.846841 4.194413 4.382552 2.514207 0.6228799 3.227555 0.613225 3.907088 3.852649 1.988014 4.554765 3.557731 2.673608 0.2552725,3.2497212749999997,9.815020571213797,10.066334999494703,5,2,7,0,0,0.6228799,2,2,2,2,16
code-switch,PIT,353,免费 送 顶楼 view 和 顶楼 的 阳光 普照 !,免费 送 顶楼 风景 和 顶楼 的 阳光 普照 !,4,view,风景,37.74004831963335,5.29259,NN,6,conj,4.772542 5.323745 6.185939 5.29259 1.574858 5.859091 0.9520925 4.386751 4.060257 4.401905,4.28097705,10.220485679321962,10.402807236115917,4,2,2,0,0,6.185939,2,2,2,2,10
code-switch,PIT,358,环境 ： 住宅 街区 ， free parking 。,环境 ： 住宅 街区 ， 免费 停车 。,6,free,免费,38.15362473674615,4.64023,AD,7,advmod,4.415995 2.990346 5.166033 3.487198 0.8166686 4.64023 2.53409 1.661305,3.2139831999999995,8.9212026951917,7.721785707401626,4,2,1,0,1,3.487198,3,2,3,2,8
code-switch,PIT,359,房型 ： house 非常 新 ， 装 修好,房型 ： 独 栋 住宅 非常 新 ， 装 修好,3,house,独,37.47936305268965,5.026644,NN,5,compound:nn,7.042348 1.927382 5.026644 3.773976 0.328867 5.31627 4.150356 0.629897 4.857708 6.630572,3.968402,6.694125154705801,10.066334999494703,5,1,2,0,1,7.042348,2,2,1,2,10
code-switch,PIT,360,如 有 需要 可 免费 提供 bedding set ， 餐具 厨具,如 有 需要 可 免费 提供 床上 用品 ， 餐具 厨具,7,bedding,床上,38.68811349061213,6.211772,NN,8,compound:nn,3.535182 2.729771 2.934065 2.499705 2.634667 1.923874 6.211772 5.671571 0.7493532 6.043446 6.737235,3.7882401090909097,12.012245148550017,10.913632859881908,7,2,1,0,0,1.923874,2,2,2,2,11
