sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,bilingual_corpus_frequency_first_cs_word,bilingual_corpus_frequency_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation
code-switch,CMU,1040,房型 结构 ： house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,房型 结构 ： 房子 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,4,house,房子,5.70E-17,5.845643,NN,6,nsubj,0.0012381721180633532,8.375870210428566E-4,5,2,2,0,1
code-switch,CMU,1041,basement 有 free laundry and dryer .,地下室 有 免费 洗衣 和 烘干 。,1,basement,地下室,2.70E-18,5.637844,NN,2,dep,5.462524050279499E-5,1.3959783684047608E-4,8,3,1,0,0
code-switch,CMU,1043,照片 可以 来 email 联系 提供 。,照片 可以 来 邮件 联系 提供 。,4,email,邮件,2.05E-17,5.887334,NN,5,compound:nn,4.855576933581777E-4,1.3352836567349886E-4,5,2,1,0,0
code-switch,CMU,1044,包括 床 （ queen size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,包括 床 （ 较 大号 床垫 ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,4,queen,较,9.48E-16,4.368162,AD,5,advmod,3.338209141837472E-4,4.248629816884055E-5,5,1,1,0,1
code-switch,CMU,1045,抱歉 ， bed size 写 错 了 ， 床 是 full size 的 。,抱歉 ， 床 大小 写 错 了 ， 床 是 大号 床垫 的 。,4,bed,大小,1.16E-16,3.219201,NN,5,nsubj,9.711153867163554E-5,3.641682700186333E-5,3,2,1,0,0
code-switch,CMU,1055,家具 : 有 一些 家具 ， basement 里面 也 有 一些 之前 同学 留下 的 。,家具 : 有 一些 家具 ， 地下室 里面 也 有 一些 之前 同学 留下 的 。,7,basement,地下室,2.70E-18,5.481262,NN,8,compound:nn,5.462524050279499E-5,1.3959783684047608E-4,8,3,1,0,1
code-switch,CMU,1056,house 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮 。,房子 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮 。,1,house,房子,5.70E-17,5.512905,NN,2,compound:nn,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,CMU,1057,我 有意 租 house ， 联系 我 em@64,我 有意 租 房子 ， 联系 我 em@64,4,house,房子,5.70E-17,5.497669,NN,3,dobj,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,CMU,1062,原价 ： 房租 一 共 是 $1350 ( 可以 给 你 看 我们 的 lease ) ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430 。,原价 ： 房租 一 共 是 $1350 ( 可以 给 你 看 我们 的 租约 ) ， 三 间 房 其中 一 间 大 的 是 $490  ， 其他 两 间 都 是 $430  。,15,lease,租约,8.76E-19,5.298928,NN,16,compound:nn,6.433639436995855E-4,4.248629816884055E-5,5,2,1,0,0
code-switch,CMU,1067,卫生间 以及 客厅 ， 厨房 和 另 一 个 中国 女生 share .,卫生间 以及 客厅 ， 厨房 和 另 一 个 中国 女生 共享 。,12,share,共享,2.69E-17,3.308426,VV,0,root,4.491408663563144E-4,1.8208413500931665E-5,5,2,0,1,0
code-switch,CMU,1069,公寓 带 garage ， laundry ， 电梯 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ， 屋子 里 家具 都 有 ， 可以 拎包 入住 ， 家具 全部 免费 赠送 ！,公寓 带 车库 ， 洗衣 ， 电梯 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ， 屋子 里 家具 都 有 ， 可以 拎包 入住 ， 家具 全部 免费 赠送 ！,3,garage,车库,9.99E-19,5.980581,NN,2,dobj,6.676418283674943E-5,8.49725963376811E-5,6,2,1,0,0
code-switch,CMU,1073,floor plan 见 附件 。,户型 图 见 附件 。,1,floor,户型,2.57E-19,6.482378,NN,2,compound:nn,1.4566730800745332E-4,7.283365400372666E-5,5,2,1,0,0
code-switch,CMU,1077,该 house 的 一 楼 是 商铺 （ 中国 大妈 在 卖 饰品 服饰 ） ， 二 楼 有 两 间 bedroom ， 厨房 和 厕所 ， 三 楼 有 三 间 bedroom 。,该 房子 的 一 楼 是 商铺 （ 中国 大妈 在 卖 饰品 服饰 ） ， 二 楼 有 两 间 卧室 ， 厨房 和 厕所 ， 三 楼 有 三 间 卧室 。,2,house,房子,5.70E-17,4.577792,NN,5,nmod:assmod,0.0012381721180633532,8.375870210428566E-4,5,2,3,0,0
code-switch,CMU,1087,可 长 租 可 短 租 ， 不 用 为 lease 烦恼 。,可 长 租 可 短 租 ， 不 用 为 租约 烦恼 。,11,lease,租约,8.76E-19,5.756896,NN,12,compound:nn,6.433639436995855E-4,4.248629816884055E-5,5,2,1,0,0
code-switch,CMU,1091,公寓 信息 ： 三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 dining room ， 也 被 改为 了 卧室 。,公寓 信息 ： 三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 厨房 ， 也 被 改为 了 卧室 。,18,dining,厨房,1.60E-17,4.83101,NN,22,nsubj,9.104206750465832E-5,4.0665456818747385E-4,6,2,4,0,0
code-switch,CMU,1093,如果 你 是 女生 ， 并且 爱 干净 ， easy going ， 就 和 我 联系 吧 。,如果 你 是 女生 ， 并且 爱 干净 ， 好 相处 ， 就 和 我 联系 吧 。,10,easy,好,1.73E-15,4.047126,AD,11,advmod,2.4277884667908884E-5,0.001128921637057763,4,1,1,0,1
code-switch,CMU,1094,房屋 信息 ： 整 栋 房子 是 个 三 层 的 house ， 进去 以后 每 家 独立 。,房屋 信息 ： 整 栋 房子 是 个 三 层 的 房子 ， 进去 以后 每 家 独立 。,12,house,房子,5.70E-17,3.576472,NN,0,root,0.0012381721180633532,8.375870210428566E-4,5,2,0,1,0
code-switch,CMU,1095,一 个 bedroom 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 br ） 。,一 个 卧室 在 三 楼 （ 不 是 阁楼 那 种 ， 是 个 大 卧室 ） 。,3,bedroom,卧室,3.33E-18,4.559043,NN,4,nsubj,3.034735583488611E-4,7.768923093730843E-4,7,2,1,0,0
code-switch,CMU,1112,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 parking permit 即 可 。,住户 一律 免费 停车 （ 露天 ） ， 只 需 找 经理 领 停车 证 即 可 。,15,parking,证,2.72E-16,5.353955,NN,13,dobj,2.3670937551211163E-4,6.069471166977221E-6,7,1,2,0,0
code-switch,CMU,1113,因 朋友 从 国内 过来 ， 想 寻 租 一 间 bedroom ， 仅 一 周 ， 01/02/2014~01/09/2014 。,因 朋友 从 国内 过来 ， 想 寻 租 一 间 房间 ， 仅 一 周 ， 01/02/2014~01/09/2014 。,12,bedroom,房间,3.80E-17,2.931971,NN,9,dobj,3.034735583488611E-4,8.922122615456515E-4,7,2,3,0,0
code-switch,CMU,1117,lease 还 剩 一 个 月 .,租约 还 剩 一 个 月 。,1,lease,租约,8.76E-19,6.527233,NN,3,nsubj,6.433639436995855E-4,4.248629816884055E-5,5,2,2,0,0
code-switch,CMU,1120,就 在 craig 和 centre 交界 的 地方 。,就 在 克莱格 和 中央 街 交界 的 地方 。,5,centre,中央,1.10E-15,3.685026,NN,6,compound:nn,3.641682700186333E-5,4.248629816884055E-5,6,2,1,0,0
code-switch,CMU,1126,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 party 之 类 的 .,我 室 友人 很 好 ， 很 随和 大方 ， 不 斤斤计较 ， 特别 爱 干净 ， 从不 在家 吵闹 或者 开 聚会 之 类 的 。,23,party,聚会,8.64E-18,5.462672,NN,25,nmod:assmod,2.7919567368095216E-4,1.8208413500931665E-5,5,2,2,0,0
code-switch,CMU,1127,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 share 。,价格 要 一 个 人 可以 承受 的 ， 因为 不 是 和 别人 共享 。,15,share,共享,2.69E-17,3.640472,NN,16,dep,4.491408663563144E-4,1.8208413500931665E-5,5,2,1,0,0
code-switch,CMU,1130,apartment 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳 。,公寓 为 一 年 半 前 新 建筑 ， 各 项 设施 十分 齐备 ， 居住 条件 佳 。,1,apartment,公寓,1.10E-17,4.876083,NN,8,nsubj,4.855576933581777E-4,6.372944725326083E-4,9,2,7,0,0
code-switch,CMU,1136,有时 dining room 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语 。,有时 厨房 碰到 了 ， 用 英文 聊 东 聊 西 的 ， 很 锻炼 口语 。,2,dining,厨房,1.60E-17,5.822628,NN,3,nsubj,9.104206750465832E-5,4.0665456818747385E-4,6,2,1,0,0
code-switch,CMU,1138,share 厨房 、 浴室 。,共享 厨房 、 浴室 。,1,share,共享,2.69E-17,5.073573,VV,0,root,4.491408663563144E-4,1.8208413500931665E-5,5,2,0,1,0
code-switch,CMU,1139,当然 你 想 签 lease 也 可以 ， 具体 可以 和 房东 商定 。,当然 你 想 签 租约 也 可以 ， 具体 可以 和 房东 商定 。,5,lease,租约,8.76E-19,3.604091,NN,4,dobj,6.433639436995855E-4,4.248629816884055E-5,5,2,1,0,0
code-switch,CMU,1146,lease 到 七月 底 结束 。,租约 到 七月 底 结束 。,1,lease,租约,8.76E-19,6.527233,NN,5,nsubj,6.433639436995855E-4,4.248629816884055E-5,5,2,4,0,0
code-switch,CMU,1152,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/01/2013 起 available ， 女生 优先 。,bayard&craig 一 室 两 厅 中 的 一 厅 出租 ， 10/1/2013 起 空闲 ， 女生 优先 。,14,available,空闲,3.81E-18,6.441806,NN,17,nmod:topic,2.4277884667908884E-4,6.069471166977221E-6,9,2,3,0,0
code-switch,CMU,1153,两 层 的 house ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400 $ 每 月 ， 不 含 utilities .,两 层 的 房子 ， 现在 出租 三 间 卧室 其中 一 件 卧室 ， 价钱 400$ 每 月 ， 不 含 使用费 。,4,house,房子,5.70E-17,3.576472,NN,7,nsubj,0.0012381721180633532,8.375870210428566E-4,5,2,3,0,0
code-switch,CMU,1154,[/url ] 现 有 离 学校 最近 最 热门 的 apartment 出租 ！,[/url ] 现 有 离 学校 最近 最 热门 的 公寓 出租 ！,11,apartment,公寓,1.10E-17,4.350436,NN,12,compound:nn,4.855576933581777E-4,6.372944725326083E-4,9,2,1,0,0
code-switch,CMU,1155,living room 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,客厅 比 房间 大 ， 而且 有 一 个 很 大 的 窗户 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living,客厅,6.20E-18,6.258925,NN,4,nsubj,1.7601466384233942E-4,4.855576933581777E-4,6,2,3,0,0
code-switch,CMU,1161,房子 介绍 ： 一 楼 两 室 一 厅 的 apt .,房子 介绍 ： 一 楼 两 室 一 厅 的 公寓 。,11,apt,公寓,1.10E-17,2.866686,NN,2,dobj,1.3959783684047608E-4,6.372944725326083E-4,3,2,9,0,0
code-switch,CMU,1162,如果 半 年 一 付 房租 可 享受 5 % off 的 优惠 。,如果 半 年 一 付 房租 可 享受 折扣 的 优惠 。,9,off,折扣,6.26E-18,2.255724,NN,11,nmod:assmod,3.0347355834886106E-5,3.0347355834886106E-5,3,2,2,0,0
code-switch,CMU,1164,传统 美国 家庭 house 。,传统 美国 家庭 房子 。,4,house,房子,5.70E-17,5.714447,NN,0,root,0.0012381721180633532,8.375870210428566E-4,5,2,0,1,0
code-switch,CMU,1165,我 是 通过 美国 朋友 找到 这个 house 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 house ， 可以 联系 我 。,我 是 通过 美国 朋友 找到 这个 房子 的 ， 性价比 很 好 ， 人 也 不多 ， 如果 你 喜欢 这样 传统 干净 的 美国 房子 ， 可以 联系 我 。,8,house,房子,5.70E-17,3.982061,NN,6,dobj,0.0012381721180633532,8.375870210428566E-4,5,2,2,0,0
code-switch,CMU,1166,已 删除 补 一点 图 good apt .,已 删除 补 一 点 图 好 。,4,good,一,1.35E-14,2.596192,CD,6,nummod,3.0347355834886106E-5,0.004236490874550101,4,1,2,0,0
code-switch,CMU,1167,联系 方式 ： email : wll .,联系 方式 ： 邮件 : wll 。,4,email,邮件,2.05E-17,5.253285,NN,6,dep,4.855576933581777E-4,1.3352836567349886E-4,5,2,2,0,1
code-switch,CMU,1169,出租 一 间 小 卧室 ， 是 一 个 house 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室 。,出租 一 间 小 卧室 ， 是 一 个 房子 的 一 层 ， 三 室 两 厅 一 厨房 一 卫生间 一 地下室 。,10,house,房子,5.70E-17,4.638225,NN,12,nmod:assmod,0.0012381721180633532,8.375870210428566E-4,5,2,2,0,0
code-switch,CMU,1172,house 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局 。,房子 一 楼 ， 独立 的 一 室 一 厅 一 厨 一 卫 格局 。,1,house,房子,5.70E-17,5.512905,NN,2,dep,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,CMU,1174,a 有 window ac 。,一 个 有 窗户 空调 。,4,window,窗户,4.82E-18,4.882114,NN,5,compound:nn,3.0347355834886106E-5,3.641682700186333E-5,6,2,1,0,0
code-switch,CMU,1176,house 里面 地下室 washer dryer 免费 使用 。,房子 里面 地下室 洗碗机 烘干机 免费 使用 。,1,house,房子,5.70E-17,5.512905,NN,2,compound:nn,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,CMU,1177,house 里面 有 四 个 独立 卧室 。,房子 里面 有 四 个 独立 卧室 。,1,house,房子,5.70E-17,5.512905,NN,2,compound:nn,0.0012381721180633532,8.375870210428566E-4,5,2,1,0,0
code-switch,CMU,1180,house 的 一 个 bedroom 出租 ， 带 独立 的 full bathroom 。,房子 的 一 个 卧室 出租 ， 带 独立 的 卫浴 。,1,house,房子,5.70E-17,5.512905,NN,6,nmod:assmod,0.0012381721180633532,8.375870210428566E-4,5,2,5,0,0
code-switch,CMU,1181,有 queen size 的 床 和 书桌 。,有 较 大号 床垫 的 床 和 书桌 。,2,queen,较,9.48E-16,3.904228,AD,3,advmod,3.338209141837472E-4,4.248629816884055E-5,5,1,1,0,0
code-switch,CMU,1186,留下 电话 、 email ， 以及 你 能 看 房 的 时间 。,留下 电话 、 邮件 ， 以及 你 能 看 房 的 时间 。,4,email,邮件,2.05E-17,2.538382,NN,1,dobj,4.855576933581777E-4,1.3352836567349886E-4,5,2,3,0,1
code-switch,CMU,1187,位置 ： house 的 位置 如下 地图 ， 红色 为 house 的 位置 。,位置 ： 房子 的 位置 如下 地图 ， 红色 为 房子 的 位置 。,3,house,房子,5.70E-17,5.837269,NN,5,nmod:assmod,0.0012381721180633532,8.375870210428566E-4,5,2,2,0,1
code-switch,CMU,1191,整 栋 house 共 有 四 个 卧室 。,整 栋 房子 共 有 四 个 卧室 。,3,house,房子,5.70E-17,1.554753,NN,5,nsubj,0.0012381721180633532,8.375870210428566E-4,5,2,2,0,0
code-switch,CMU,1193,请 注意 是 wilkins house 那个 set .,请 注意 是 维尔沁 房子 那个 套间 。,7,set,套间,1.10E-18,6.806502,NN,2,ccomp,1.2138942333954442E-5,,3,2,5,0,0
code-switch,CMU,1194,朋友 女 ， 现在 匹兹堡 downtown 实习 ， 一直 实习 到 年底 .,朋友 女 ， 现在 匹兹堡 市 中心 实习 ， 一直 实习 到 年底 。,6,downtown,市,1.14E-15,3.835371,NN,7,compound:nn,1.4566730800745332E-4,,8,1,1,0,0
code-switch,CMU,1196,联系 方式 如下 ： email : wll .,联系 方式 如下 ： 邮件 : wll 。,5,email,邮件,2.05E-17,6.273599,NN,7,dep,4.855576933581777E-4,1.3352836567349886E-4,5,2,2,0,1
code-switch,CMU,1197,顶 一下 ， 房子 还 available 哈 ！,顶 一下 ， 房子 还 空余 的 哈 ！,6,available,空余,6.08E-19,7.268284,VV,1,dep,2.4277884667908884E-4,1.8208413500931665E-5,9,2,5,0,0
code-switch,CMU,1202,basement 有 free landry and dryer .,地下室 有 免费 洗衣 烘干 。,1,basement,地下室,2.70E-18,5.637844,NN,2,dep,5.462524050279499E-5,1.3959783684047608E-4,8,3,1,0,0
code-switch,CMU,1204,房租 是 410/month 包 水 和 暖气 （ 冬天 省 了 一 大 笔 money ） 只 需要 share 电 和 网路 。,房租 是 410/month 包 水 和 暖气 （ 冬天 省 了 一 大 笔 钱 ） 只 需要 共享 电 和 网路 。,15,money,钱,1.84E-16,1.930035,NN,10,dobj,1.8208413500931665E-5,3.641682700186333E-5,5,1,5,0,0
code-switch,CMU,1206,safety : 基本 邻居 全 是 学生 。,安全 : 基本 邻居 全 是 学生 。,1,safety,安全,4.75E-16,4.449072,NN,7,nmod:topic,1.8208413500931665E-5,2.7312620251397494E-4,6,2,6,0,0
code-switch,CMU,1215,prefer 江浙 一带 的 人 有 兴趣 请 联系 em@70,想要 江浙 一带 的 人 有 兴趣 请 联系 em@70,1,prefer,想要,3.15E-20,5.023885,VV,5,acl,7.283365400372666E-5,4.855576933581777E-5,6,2,4,0,0
code-switch,CMU,1223,有 兴趣 的 请 call pn-19,有 兴趣 的 请 打 pn-19,5,call,打,2.12E-16,4.23925,VV,0,root,2.4277884667908884E-5,6.069471166977221E-5,4,1,0,1,0
code-switch,CMU,1224,男生 only ！,男生 仅限 ！,2,only,仅限,9.37E-21,6.23336,VV,0,root,3.0347355834886106E-5,1.2138942333954442E-5,4,2,0,1,0
code-switch,CMU,1226,租金 $200 / month ， utility 全 包 。,租金 $200  / 月 ， 使用费 全 包 。,4,month,月,5.24E-15,3.459783,NN,6,conj,6.069471166977221E-5,3.763072123525877E-4,5,1,2,0,1
code-switch,CMU,1227,另外 还 有 table light 、 小 架子 等 物品 ， 如果 你 购买 其他 家具 ， 可 直接 送给 你 。,另外 还 有 台灯 、 小 架子 等 物品 ， 如果 你 购买 其他 家具 ， 可 直接 送给 你 。,4,table,台灯,6.36E-20,7.032408,NN,7,conj,1.8208413500931665E-5,5.462524050279499E-5,5,2,3,0,0
code-switch,CMU,1229,完全 不用 操心 bill 。,完全 不用 操心 账单 。,4,bill,账单,3.67E-19,2.031844,NN,3,dobj,1.2138942333954442E-5,6.069471166977221E-6,4,2,1,0,0
code-switch,CMU,1230,【 房租 】 ： 我 的 lease 是 $749 .,【 房租 】 ： 我 的 租约 是 $749  。,7,lease,租约,8.76E-19,5.423822,NN,8,nsubj,6.433639436995855E-4,4.248629816884055E-5,5,2,1,0,0
code-switch,CMU,1232,一 室 一 厅 一 卫 房子 ， share 卫生间 。,一 室 一 厅 一 卫 房子 ， 共 享 卫生间 。,9,share,共,2.61E-16,3.082978,AD,10,advmod,4.491408663563144E-4,7.890312517070388E-5,5,1,1,0,1
code-switch,CMU,1234,in-buil ding 的 laundry ；,叮 的 洗衣 ；,1,in-buil,叮,1.93E-18,6.258925,NN,3,nmod:assmod,6.069471166977221E-6,,7,1,2,0,0
code-switch,CMU,1239,本人 房间 干净 舒适 ， 朝阳 ， 有 一 张 queen size 的 大 床 ， 和 一 个 衣柜 。,本人 房间 干净 舒适 ， 朝阳 ， 有 一 张 较 大号 床垫 的 大 床 ， 和 一 个 衣柜 。,11,queen,较,9.48E-16,3.977373,AD,12,advmod,3.338209141837472E-4,4.248629816884055E-5,5,1,1,0,0
code-switch,CMU,1246,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 真的 是 超级 超级 nice 啊 ！,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 真的 是 超级 超级 好 啊 ！,25,nice,好,1.73E-15,4.24185,NN,6,conj,4.1272403935445107E-4,0.001128921637057763,4,1,19,0,0
code-switch,CMU,1256,且 neighbourhood 非常 安静 ， 安全 ， 夜晚 也 可 放心 行走 ， 附近 多 为 独立 house 。,且 邻里 非常 安静 ， 安全 ， 夜晚 也 可 放心 行走 ， 附近 多 为 独立 房子 。,2,neighbourhood,邻里,3.76E-18,6.185282,NN,4,nsubj,6.069471166977221E-6,1.8208413500931665E-5,13,2,2,0,0
code-switch,CMU,1259,还有 非常 nice 门房 帮 收 包裹 ， 帮 开门 。,还有 非常 好 门房 帮 收 包裹 ， 帮 开门 。,3,nice,好,1.73E-15,1.785817,JJ,4,amod,4.1272403935445107E-4,0.001128921637057763,4,1,1,0,0
code-switch,CMU,1263,大部分 pattern 很 明显 ， 一 看 就是 骗子 。,大部分 模式 很 明显 ， 一 看 就是 骗子 。,2,pattern,模式,3.29E-16,4.338941,NN,7,nsubj,6.069471166977221E-6,6.069471166977221E-6,7,2,5,0,0
code-switch,CMU,1270,只 租 living room$330 。,只 租 客厅 330 。,3,living,客厅,6.20E-18,6.833385,NN,2,dobj,1.7601466384233942E-4,4.855576933581777E-4,6,2,1,0,0
code-switch,CMU,1272,或 whole apt$750 .,或 一 整 间 t$750 。,2,whole,一,1.35E-14,2.335333,CD,0,root,6.069471166977221E-5,0.004236490874550101,5,1,0,1,0
code-switch,CMU,1280,如果 你 希望 有 更 大 的 空间 ， 可以 把 东西 放 在 living room 里面 ， 我 肯定 不 会 侵占 客厅 空间 ， 也 不 会 对 你 的 物品 做 什么 。,如果 你 希望 有 更 大 的 空间 ， 可以 把 东西 放 在 客厅 里面 ， 我 肯定 不 会 侵占 客厅 空间 ， 也 不 会 对 你 的 物品 做 什么 。,15,living,客厅,6.20E-18,4.824027,NN,13,nmod:prep,1.7601466384233942E-4,4.855576933581777E-4,6,2,2,0,0
code-switch,CMU,1281,如果 你 对 生活 质量 要求 没 那么 高 ， 可以 一 个 住 living rm ， 一 个 住 br 。,如果 你 对 生活 质量 要求 没 那么 高 ， 可以 一 个 住 客厅 ， 一 个 住 房间 。,15,living,客厅,6.20E-18,6.263335,NN,14,dobj,1.7601466384233942E-4,4.855576933581777E-4,6,2,1,0,0
code-switch,CMU,1282,设施 ： 公寓 basement 有 gym ， laundry ， party rm 。,设施 ： 公寓 地下室 有 体育馆 ， 洗衣 ， 聚会 。,4,basement,地下室,2.70E-18,4.082415,NN,5,dep,5.462524050279499E-5,1.3959783684047608E-4,8,3,1,0,0
